"A375-MDSC1"	"A375-MDSC2"	"A375-MDSC3"	"MDSC+4-IPP1"	"MDSC+4-IPP2"	"MDSC+4-IPP3"	"Cultured Monocytes1"	"Cultured Monocytes2"	"Cultured Monocytes3"
"ROCK1"	4.47052333333333	4.45973666666667	4.37446666666667	4.64238333333333	4.74725	4.89498333333333	4.4887	4.44541333333333	4.48679666666667
"ROCK2"	9.47285	9.42471	9.43441	9.45635	9.5291	9.47842	10.5201	10.5197	10.4259
"ROD1"	5.02145333333333	4.95462666666667	4.87688333333333	5.23577666666667	4.58889	4.53659333333333	5.76425	5.76364666666667	5.79181666666667
"ROGDI"	5.76274	5.99282	5.85405	5.9004	5.92228	5.85405	5.68693	5.70593	5.85405
"ROM1"	9.3099	9.32501333333333	9.34767666666667	8.59372833333333	8.48147833333333	8.51255	9.63428833333333	9.58272666666667	9.55549666666667
"ROPN1"	9.6444275	9.660285	9.74066125	8.9799775	8.83244625	8.92848125	9.39308	9.45760875	9.25171625
"ROPN1B"	4.77579333333333	4.71939666666667	4.80309666666667	4.87111333333333	4.97915666666667	4.51877333333333	5.01775666666667	4.98331333333333	4.98553666666667
"ROPN1L"	5.55949666666667	5.56423666666667	5.76235333333333	6.01174	5.77983333333333	5.85250666666667	6.47914	6.42978333333333	6.17637
"ROR1"	5.643785	5.56468	5.557415	4.93785	4.71578	4.622205	8.751	8.679835	8.652735
"ROR2"	4.82351	4.67864	4.97084	4.33409	4.55397	5.19526	7.94338	8.07414	8.11403
"RORA"	5.74623	5.8422	5.784335	5.542035	5.858545	5.579345	5.641545	5.629215	5.572175
"RORB"	3.26029	3.2850975	3.3925575	3.5961125	3.41153	3.49654	3.2173425	3.0650975	3.2195425
"RORC"	6.23524	6.30546	6.22690666666667	6.28601	6.28910666666667	6.01566333333333	6.39527333333333	6.32714333333333	6.31884
"ROS1"	3.13446333333333	3.00587333333333	3.08080666666667	3.64691666666667	3.7991	3.90529	3.20993	3.29932333333333	3.21921666666667
"RP1"	2.99033	2.79359	2.7771	3.00862	2.98612	3.17787	2.87929	3.18554	2.94589
"RP1L1"	6.43822	6.47558	6.3267	7.03634	6.68549	7.03363	6.40072	6.3289	6.2443
"RP2"	5.709825	5.60539	5.70357	6.1400125	6.02173	5.82771	5.76171	5.8208025	5.99528
"RPA1"	5.96897	6.07304	6.2137	3.2171	4.6439	5.13931	8.92479	8.59936	8.71037
"RPA2"	4.21749	4.31779	4.19242	4.57015	4.48225	4.25912	3.74594	4.25912	4.14975
"RPA3"	5.88359	5.83429	5.74171	5.71156	5.94304	6.14306	5.83509	5.99935	5.95949
"RPA4"	4.6374	4.42254	4.59381	4.66233	4.29078	4.4233	4.61378	4.95495	5.06954
"RPAIN"	6.28753	6.34612	6.249415	6.8559	6.864525	6.883965	5.9178	5.926225	6.021175
"RPAP1"	5.47885375	5.50130125	5.52228	5.2438675	5.30483	5.015325	5.9391425	5.98255625	5.94368375
"RPAP2"	3.74045857142857	3.67877285714286	3.89902	3.79455857142857	3.68119571428571	3.7543	3.31257142857143	3.37525285714286	3.38285714285714
"RPAP3"	4.768962	4.683072	4.785032	4.767992	4.811308	4.38576	4.299572	4.364534	4.20628
"RPE"	3.44668333333333	3.44928	3.45060666666667	3.49627	3.51658666666667	3.79203666666667	3.56125666666667	3.71698666666667	3.68695666666667
"RPE65"	3.6068	3.71353	3.95614	4.03834	4.30825	4.48379	3.97234	3.77541	4.01773
"RPGR"	7.116394	7.121528	7.195962	6.75446	6.904676	6.917958	6.16344	6.008698	6.079174
"RPGRIP1"	4.390096	4.442106	4.42313	3.080502	3.5928	3.33456	3.942854	4.10174	3.875652
"RPGRIP1L"	2.57151	2.63638	2.57151	2.86932	2.91698	2.84221	2.51199	2.32588	2.37529
"RPH3A"	9.22495	9.30688	9.27801	8.99599	8.90036	8.84891	6.59512	5.89626	5.78643
"RPH3AL"	6.57122333333333	6.66363333333333	6.62825333333333	6.89160333333333	6.67137666666667	7.01311666666667	6.43402	6.39344666666667	6.36466
"RPIA"	6.09489333333333	6.05485333333333	6.14978166666667	5.703975	5.89621666666667	5.73579666666667	7.13342333333333	7.282105	7.24263833333333
"RPL10"	6.7819825	6.86057	6.7244575	7.7618975	7.809525	7.6883375	7.8064975	7.822195	7.738885
"RPL10A"	6.4522	6.40805	6.27595	7.12459	7.14499	6.86122	7.14607	6.95929	7.15383
"RPL10L"	6.400948	6.45	6.387632	6.341864	6.038274	6.30345	6.21729	6.25631	6.205806
"RPL11"	4.41422	4.44931	4.28922	4.47179	4.53497	4.47256	4.06224	4.41422	4.42936
"RPL12"	2.79359	2.84289	2.96479	3.29841	2.77829	3.12202	3.96259	3.85044	3.76375
"RPL13"	5.952112	5.934794	6.032896	5.852816	5.695866	5.637104	3.837764	3.786382	3.874026
"RPL13A"	9.87681666666667	9.85346	9.90248	9.49315666666667	9.24328666666667	9.33674333333333	10.8572666666667	10.8875666666667	10.9126
"RPL14"	3.65869	3.39215	3.74099	3.014205	3.11377	3.101965	2.817015	2.69758	2.85646
"RPL15"	10.213405	10.174145	10.141845	9.50826	9.30029	9.087755	10.29744	10.26845	10.18106
"RPL17"	7.46243	7.57007	7.38795	6.51889	7.24528	6.78285	5.04034	5.09139	5.26296
"RPL18"	2.983025	3.44563	3.18229	3.480585	3.011085	4.02378	3.495055	3.8571	3.83564
"RPL19"	5.753215	5.68586875	5.62287875	5.99116	6.20314125	6.1639725	5.78819375	5.87017	5.85532
"RPL21"	7.0358	7.13667	7.209	6.04639	6.23543	6.12065	7.39823	7.51087	7.38398
"RPL22"	2.67486	2.79359	2.76203	2.83697	2.75137	3.04164	2.79359	2.79359	2.84084
"RPL22L1"	7.34238	7.34557	7.48295	7.027865	7.13208	6.856505	7.63237	7.675705	7.461385
"RPL23"	3.044245	3.20879	3.15168	3.474645	4.12313	3.97157	3.022625	3.15245	3.294005
"RPL23A"	2.81115	2.9543	2.9543	4.83521	4.88386	4.30745	2.5603	2.94699	2.71053
"RPL24"	5.29302333333333	5.48532333333333	5.45263333333333	6.92065	6.48039333333333	6.39725	6.15359	6.16494333333333	6.15902
"RPL26"	8.13458	8.29043666666667	8.196545	8.07294166666667	8.328475	7.80218166666667	8.121965	8.12968833333333	7.89857833333333
"RPL26L1"	8.61539	8.65721285714286	8.74019285714286	8.76709	8.45569571428571	8.44476428571429	9.43496428571429	9.55050428571429	9.49573571428571
"RPL27"	3.171725	3.187685	3.159615	3.47788	3.7622	3.6735	4.41076	4.46242	4.306445
"RPL27A"	8.279975	8.19802	8.346835	6.705605	6.99721	6.99936	8.81612	8.86948	8.8127
"RPL28"	6.761282	6.796682	6.801772	6.716268	6.855434	6.784896	7.42184	7.281724	7.242674
"RPL29"	8.82614	8.93401333333333	9.03858333333333	9.10290333333333	9.31259	9.27231333333333	12.3831733333333	12.466	12.464
"RPL3"	6.032616	5.9503	5.951794	5.898026	5.755396	5.7878	5.676104	5.387482	5.533068
"RPL30"	2.278825	2.39537	2.37261	2.90486	2.68772	2.72428	2.59457	2.637405	2.595195
"RPL31"	4.605115	4.658035	4.579375	4.780315	4.554725	4.794395	4.449645	4.41919	4.398485
"RPL32"	4.86182	4.80345666666667	4.74167	5.26344333333333	5.03175	5.34758333333333	4.71723	4.75595333333333	4.81733333333333
"RPL34"	4.377906	4.392104	4.36476	3.927686	4.242918	4.039708	4.555222	4.755268	4.452716
"RPL35"	8.30988	8.21457666666667	8.39164	8.18286333333333	8.13389333333333	8.01552	8.69925	8.6127	8.62967333333333
"RPL35A"	8.0071125	7.85959	8.0116175	8.0356	8.00496	7.606035	9.32253	9.3209525	9.1724
"RPL36"	4.46013	4.62792	4.55327	4.87595	4.92787	4.97884	4.4963	4.75894	4.76067
"RPL36A"	5.98424	6.15852	6.14715	6.95321	6.55092	6.68012	7.02908	6.99186	7.23368
"RPL36AL"	2.711785	2.763535	2.83985	3.267955	3.02329	3.135305	2.943055	3.28354	3.09022
"RPL37"	7.325005	7.374525	7.452975	7.335035	7.3833425	7.4425075	7.561515	7.5856125	7.5513775
"RPL37A"	7.38036	7.60691	7.6976	7.98376	7.81551	7.40746	7.26313	7.19656	7.27202
"RPL38"	2.722062	2.796134	2.828818	3.018524	3.238214	2.886362	2.854046	2.945524	2.921268
"RPL39"	3.59621	3.56677	3.3918	3.95197	4.17203	3.59128	5.12734	5.01251	4.67837
"RPL39L"	5.331035	5.54684	5.498415	5.76362	5.515935	6.139805	5.392015	5.43061	5.4136
"RPL3L"	3.31853	3.53316	3.4957	3.96687	3.85941	3.98818	3.53316	3.55843	3.57144
"RPL4"	6.37627666666667	6.46018333333333	6.49795	6.85512	6.65121	6.91103333333333	6.13084666666667	6.03334333333333	6.09060333333333
"RPL41"	6.42880666666667	6.56752666666667	6.46253	6.9748	6.84558333333333	6.97050666666667	5.97346	6.22654666666667	6.24304333333333
"RPL5"	11.7611	11.7755	11.821	11.2015	11.1665	11.0385	11.2927	11.223	11.2239
"RPL6"	3.52677	3.43641	3.42148	4.498795	4.39306	4.363775	3.75049	4.035325	3.72584
"RPL7"	8.69448	8.55074	8.50267	7.59618	7.30326	7.27835	8.25345	8.24121	8.23919
"RPL7A"	6.2125175	6.2404575	6.179095	6.67531	6.71081	6.83539	6.7903425	6.796205	6.7971325
"RPL7L1"	3.573315	3.46195	3.343175	3.84809	3.92589	3.791845	3.667975	3.6297	3.647235
"RPL8"	7.30482	7.44214	7.54817	7.11837	7.44105	7.07114	8.12225	8.00091	8.09429
"RPL9"	2.5136	2.590765	2.60759	2.56055	2.585375	2.77169	2.584115	2.7946	2.64456
"RPLP0"	6.29211	6.35782	6.21035	6.16971	5.68545	6.48123	6.8942	6.73542	6.67289
"RPLP1"	2.39249	2.65731	2.62441	3.048885	2.622145	3.03325	2.60943	2.676525	2.734295
"RPLP2"	5.34484	5.20787	5.3695	5.27342	5.35331	5.49109	4.92181	5.24066	5.00111
"RPN1"	4.24623	4.14368	4.20695	3.96799	4.74159	4.3436	4.26111	4.26111	4.240785
"RPN2"	4.95452	5.013885	4.894605	5.5298	5.897185	5.84721	5.03178	5.10374	5.10374
"RPP14"	5.21036333333333	5.11495	5.11130333333333	5.10923	4.98830833333333	4.75578666666667	5.59041333333333	5.51072166666667	5.563355
"RPP25"	9.08577	9.172225	9.202215	8.280985	8.13506	8.190225	7.881195	7.86519	7.778225
"RPP30"	4.6264	4.40184	4.29111	4.94737	5.02055	5.65317	4.67058	4.67058	4.80221
"RPP38"	5.70375	5.51323	5.63951	5.89848	6.31997	6.15376	5.804085	5.863145	6.022925
"RPP40"	2.74891	2.59961	2.73046	2.6304	2.53443	2.72835	2.3199	2.39271	2.50366
"RPRM"	3.6908575	3.6554225	3.7115575	4.122365	4.3320175	3.8785375	3.7795625	3.9061	3.9478475
"RPRML"	2.98074333333333	2.93185666666667	2.88361666666667	3.18712	3.17026333333333	3.14815	2.89377333333333	2.98919	3.03712
"RPS10"	4.18680666666667	4.15217833333333	4.16247	4.473755	4.4198	4.288185	4.60081166666667	4.526575	4.47360333333333
"RPS11"	8.97842	8.831125	8.913015	9.39103	9.30893	9.07752	9.310815	9.290475	9.246145
"RPS13"	5.83283333333333	5.75162	5.88434666666667	4.92188	4.7882	4.94731	5.24285666666667	5.34351333333333	5.06919
"RPS14"	5.051245	5.054695	5.085695	5.35012	5.62712	5.42875	4.99726	5.15683	5.270135
"RPS15"	6.387685	6.477935	6.57725	5.62878	6.33126	6.27304	7.062715	7.07114	7.033535
"RPS15A"	2.62925	2.708755	2.644445	3.076645	3.75839	3.162695	2.811305	2.80517	2.81479
"RPS16"	6.99975	6.9542175	7.0369275	7.7945825	7.75664	7.9525775	7.24172	7.178915	7.12444
"RPS17"	4.597806	4.639944	4.571166	5.060998	4.705316	4.87763	4.82208	4.804254	4.885022
"RPS18"	6.248615	6.219945	6.407005	5.457555	5.04833	5.410835	3.462165	3.624355	3.762795
"RPS19"	5.679375	5.78225833333333	5.810145	5.38921666666667	5.41852166666667	5.17891666666667	6.514685	6.53037166666667	6.39025
"RPS19BP1"	6.25508	6.19699333333333	6.20403666666667	6.21258	6.6427	6.43925	6.2492	6.53431666666667	6.36998333333333
"RPS2"	2.92181	3.09861	2.82975	3.639395	4.0969	3.86266	3.230055	3.078735	3.11723
"RPS20"	10.15542	10.2617733333333	10.18603	10.2623533333333	10.1211966666667	10.08402	10.9733533333333	10.9659166666667	10.9521133333333
"RPS21"	8.54353	8.67946	8.63768	6.87859	6.51211	7.37377	13.0199	13.0086	13.1842
"RPS23"	5.60465	5.54962	5.673235	5.544665	6.169675	5.621335	6.77187	6.529875	6.37029
"RPS24"	8.35671	8.408516	8.449886	7.627248	7.902158	7.504828	10.026124	10.102156	10.104428
"RPS25"	2.31333	2.3557	2.31752	2.4442	2.62337	3.15292	2.36006	2.34513	2.45064
"RPS26"	4.355982	4.574146	4.431768	4.51643	4.320632	4.525236	3.610304	3.466324	3.550768
"RPS27"	5.768315	5.74832	5.829735	6.780455	7.20589	7.02822	6.807555	6.746495	6.815685
"RPS27A"	3.84024	3.62462	3.616185	3.797645	4.753485	3.473825	3.85726	4.058375	3.888565
"RPS27L"	3.17838	2.95917	3.06381	3.57644	4.11298	3.87475	3.17838	3.12193	3.17838
"RPS28"	7.5989375	7.5929875	7.6576825	7.05235	6.8472925	6.7494925	6.0792675	5.920275	5.857265
"RPS29"	10.2743333333333	10.2930166666667	10.3357	10.6068833333333	10.47316	10.5775633333333	12.0743666666667	12.1046	12.1228333333333
"RPS3"	5.57263666666667	5.63205333333333	5.64485333333333	5.63472666666667	5.61974666666667	5.48141	5.33112333333333	5.51779666666667	5.32391
"RPS3A"	7.298555	7.030625	7.071865	7.07029	7.07222	6.91085	8.521395	8.60044	8.456245
"RPS4X"	5.0942225	5.123685	5.188435	5.104395	4.4102475	5.1116875	5.5045025	5.5000675	5.4021525
"RPS4Y1"	6.71744	6.81672	6.75208	6.84874	6.69007	6.86063	8.80095	8.72429	8.70372
"RPS5"	4.364615	4.282465	4.22845	4.239315	5.02376	4.9128	6.35085	6.053685	6.135995
"RPS6"	4.63412	4.40384	4.26019	5.44767	4.20273	4.91693	4.36684	4.52803	4.4458
"RPS6KA1"	6.115415	6.10434	6.0671	5.99452	6.28173	6.004435	7.188975	7.024205	7.13856
"RPS6KA2"	6.18046	6.2582225	6.2573375	5.6870675	5.74744	5.5666025	5.56027	5.3258975	5.50015
"RPS6KA3"	5.46676	5.43223	5.29078	5.9996	5.64544	6.32082	5.48279	5.49462	5.56104
"RPS6KA4"	5.3935325	5.329525	5.15354	4.7973775	5.0117075	4.8127625	4.053635	4.1954425	4.17987
"RPS6KA5"	4.872185	4.97848	4.78077	5.5898	5.651025	5.057035	4.947825	5.235365	5.098495
"RPS6KA6"	6.07589	6.55669	6.20043	6.55669	6.61483	6.66968	6.79673	6.54459	6.80737
"RPS6KB1"	7.99987666666667	7.98821333333333	7.96581666666667	7.95602	8.03026333333333	8.09484	7.32046666666667	7.31535666666667	7.26864666666667
"RPS6KB2"	2.99679	3.19744	3.07155	3.3969	3.4935	3.9229	3.10418	3.19744	3.19744
"RPS6KC1"	3.14301	3.01627	2.9713	4.06785	3.19595	3.33359	3.18275	3.34895	3.14237
"RPS6KL1"	2.555045	2.63594	2.501175	2.9928	2.67251	2.769815	2.471375	2.522405	2.58906
"RPS7"	3.0852075	3.1399175	3.0858775	3.3635825	3.25757	3.011805	3.708285	3.6419725	3.6721375
"RPS9"	7.407345	7.43999	7.487685	7.901395	7.670445	7.8472	6.594865	6.543815	6.44496
"RPTN"	6.073815	6.04644	6.0938625	5.6651425	5.7330975	5.588995	6.13645	6.139325	6.1014875
"RPUSD1"	2.94954	3.15316	3.10185	4.45568	2.90225	3.8294	3.06485	3.15316	3.16919
"RPUSD2"	3.466635	3.417715	3.43701	3.955835	3.811775	3.870485	3.67611	3.82615	3.56495
"RPUSD3"	4.738675	4.71698	4.810165	6.242015	6.248975	6.611	4.88682	4.916575	4.79966
"RPUSD4"	5.46641	5.56723	5.71002	5.14409	5.41096	5.15027	5.29074	5.393295	5.640885
"RQCD1"	4.43369	4.617785	4.48546	4.80557	5.051845	4.75995	4.681645	4.717565	4.74018
"RRAD"	6.54583	6.64504	6.65465	5.04904	4.9079	5.43192	8.09788	7.49232	7.93247
"RRAGA"	6.96626	6.9261	6.99158	6.76991	6.65959	6.36834	7.61838	7.55926	7.66064
"RRAGB"	6.332585	6.233645	6.15715	6.92823	6.557105	6.14499	6.543525	6.64958	6.65437
"RRAGC"	3.10455	3.298545	3.154165	3.537	3.579765	2.587405	2.88124	3.162355	3.154165
"RRAGD"	7.08981333333333	7.22992333333333	7.0881	7.15167666666667	7.44300666666667	7.36514333333333	6.67673333333333	6.74231	6.78948666666667
"RRAS"	6.72265	6.681935	6.64308	6.2266	6.27774	6.13433	6.304125	6.20961	6.194145
"RRAS2"	6.20594	6.606545	6.593445	5.93653	5.678575	5.887435	7.173035	6.98666	6.946525
"RRBP1"	9.68665	9.78454	9.79398	9.57312	9.56221	9.753	10.1084	9.9359	10.1756
"RREB1"	2.88099	3.11574	3.288	4.08184	3.68703	3.66683	3.33769	3.28094	3.45402
"RRH"	9.34040625	9.22302375	9.16399375	9.20070875	9.07200375	9.20272125	9.1306225	9.05289	9.01068375
"RRM1"	4.03339	4.036985	3.83123	3.95522	3.49862	4.210215	3.4074	3.359015	3.31599
"RRM2"	6.2813	6.28241666666667	6.30198	6.43012	6.40931666666667	6.45866666666667	6.65856	6.56270666666667	6.61448666666667
"RRM2B"	6.12065	6.16011	6.12065	5.92411	6.10395	5.52606	6.09273	6.18285	6.12065
"RRN3"	9.45224	9.51747	9.45224	9.08715	8.97457	8.95508	9.55644	9.70321	9.61478
"RRP12"	6.671625	6.667935	6.833695	6.944265	7.12145	7.065665	6.999265	6.79332	6.973595
"RRP15"	7.40997333333333	7.488915	7.50810333333333	8.10715166666667	7.956375	8.14052666666667	7.21601333333333	7.22418	7.16551666666667
"RRP1B"	7.95193	7.64492	7.79587	7.91034	7.85973	7.58515	8.75441	8.57195	8.56648
"RRP9"	8.18162916666667	8.22392333333333	8.31099166666667	8.26756	8.01754666666667	8.26733083333333	8.9341425	8.85353666666667	8.90934
"RRS1"	9.6666025	9.6979475	9.66577	9.480245	9.3873925	9.3551775	12.210925	12.0916	12.172775
"RS1"	7.12871	7.08824	7.01173	7.43559	7.19043	7.3	5.56303	5.84553	5.72934
"RSAD1"	5.32968	5.36311	5.36311	5.69709	5.8008	5.36311	5.27006	5.40774	5.1234
"RSAD2"	6.549242	6.55894	6.647192	6.117304	6.151526	5.981268	7.079078	7.071452	6.97692
"RSBN1"	3.52234	3.597375	3.50741	3.70859	3.901975	4.103815	3.43273	3.604895	3.62154
"RSBN1L"	6.13539	5.99053	5.949275	5.48507	5.631425	5.442875	9.93939	9.834905	9.87031
"RSF1"	4.44941666666667	4.36477	4.31384333333333	4.87127666666667	4.60347	4.81156	4.43945666666667	4.56169666666667	4.64420666666667
"RSL1D1"	8.79308	8.80660333333333	8.89509	8.38537	8.28027	8.09337333333333	7.84352333333333	7.96729666666667	7.97413666666667
"RSPH1"	6.349545	6.315665	6.330655	6.958225	6.64861	6.969705	6.385655	6.63012	6.7603
"RSPH3"	5.492672	5.445302	5.420732	4.866506	5.26343	5.436492	4.43532	4.49143	4.552736
"RSPO1"	9.5379	9.58552	9.586145	8.747655	8.747905	8.687805	8.801195	8.7223	8.821775
"RSPO2"	6.2391	6.04131	6.15727	5.27832	5.87848	5.21531	8.51822	8.4737	8.25122
"RSPO3"	3.17925	3.45402	3.13616	3.23134	3.57454	3.32715	3.46104	3.45402	3.45402
"RSPO4"	4.927835	4.880055	4.84821	4.83074	5.646505	4.74225	4.86461	4.998455	4.920595
"RSPRY1"	2.19952	2.24266	2.19952	2.22431	2.26182	2.57792	2.12729	2.19952	2.08026
"RSRC1"	4.06024	4.09267	4.15758	4.17972	4.44294	4.62759	5.77771	5.64679	5.58884
"RSRC2"	3.28288	2.90191	3.11518	3.37293	3.87767	3.84243	3.37947	3.69446	3.70167
"RSU1"	4.95684	4.98926	4.987235	5.874485	5.94384	5.853555	5.05783	5.131445	5.106795
"RTBDN"	7.059284	7.103162	7.113232	5.127386	5.511132	5.402278	4.920694	4.839552	4.900732
"RTCD1"	6.28957625	6.24669	6.2359675	6.3372325	6.26322125	6.1468475	7.06718125	6.9529	6.8494275
"RTDR1"	3.90764	3.84319	3.82488	4.52017	4.83609	4.3575	4.03613	4.10849	4.38261
"RTEL1"	7.42633	7.29987	7.52866	7.39542	7.3879	7.15002	8.70642	8.62154	8.5185
"RTF1"	8.2829675	8.297795	8.3624825	8.0402125	7.8188575	7.855925	9.148625	9.1978675	9.1026725
"RTKN"	6.12326	6.18916	6.18523	6.010455	6.14812	6.046865	5.78469	5.84868	5.790345
"RTKN2"	6.19885	6.24875	6.24239	6.7764	6.96621	6.64003	5.74273	5.82604	5.72255
"RTN1"	3.51214	3.53753	3.44266	3.81708	4.41072	3.98791	3.47445	3.53753	3.10991
"RTN2"	5.80594	5.84987	5.85446	6.12963	6.31892	6.30884	5.89388	5.91777	6.04543
"RTN3"	5.418875	4.782975	5.338165	3.443515	4.032925	3.790845	2.7724	2.88142	2.830995
"RTN4"	7.4329	7.36017	7.46432	6.28437	6.5729	6.12065	5.61845	5.49633	5.52281
"RTN4IP1"	6.135634	6.222308	6.19466	6.581566	6.38252	6.331398	4.778302	4.691734	4.686286
"RTN4R"	7.33491	7.35424666666667	7.36107333333333	6.85759666666667	6.91568333333333	6.56059333333333	7.32270333333333	7.27341	7.34369333333333
"RTN4RL1"	4.0653	4.09237	4.0653	3.88434	4.0653	4.19354	3.90881	3.79201	4.32294
"RTN4RL2"	3.23582	2.85034	3.23197	3.71252	3.79908	3.31245	3.29484	3.29484	3.43521
"RTP1"	3.007743	2.92323	2.958021	3.173815	3.077235	3.166565	3.163457	3.045854	3.124475
"RTP3"	10.2844766666667	10.3556633333333	10.41622	9.70156666666667	9.83014666666667	9.77672666666667	11.0626233333333	10.9729933333333	10.9560433333333
"RTP4"	7.777165	7.772795	7.80079	7.9244925	7.7967075	7.835365	7.7486525	7.7301275	7.730915
"RTTN"	4.21102	4.13306	4.10745	4.12533	4.15015	4.16778	4.13306	4.13306	4.0364
"RUFY1"	7.134535	7.33368	7.393515	7.501395	8.133045	7.86296	6.860515	6.934395	6.880075
"RUFY2"	5.917625	5.92550666666667	5.92085833333333	6.629765	6.49329166666667	6.62124166666667	6.22282666666667	6.32918833333333	6.25939166666667
"RUFY3"	10.6485166666667	10.6305733333333	10.7065766666667	8.77053666666667	8.80331	8.39685	9.26277	9.28556666666667	9.23095
"RUNDC1"	7.61285333333333	7.72788	7.65897333333333	6.16208333333333	6.5923	6.45418	4.56024333333333	4.57635666666667	4.06992
"RUNDC2A"	4.557695	4.633915	4.58584	4.630375	4.951605	4.779125	5.25284	5.22054	4.98046
"RUNDC3A"	5.39855	5.40789	5.71826666666667	4.79292	5.15523666666667	4.70472333333333	3.98996333333333	4.01007333333333	4.15362333333333
"RUNDC3B"	2.78836	2.80584	2.63694	3.22023	3.02408	2.76358	2.94556	3.08305	2.92899
"RUNX1"	3.59651	3.4992	3.60981	4.39029	3.9083	3.71445	3.71445	3.56677	4.1207
"RUNX1T1"	5.04865	5.161515	4.97465	4.91427	5.15728	4.81221	4.423445	4.43714	4.671
"RUNX2"	5.1891	5.19526	5.24456	5.24456	5.4628	5.24456	5.31418	5.41051	5.31443
"RUNX3"	3.79011	3.77833	3.7178	4.19412	3.95615	4.057785	3.79591	3.798765	3.88603
"RUSC1"	2.98372	2.96479	2.74314	3.68888	3.01989	3.35341	3.05603	3.12143	3.01989
"RUSC2"	11.609525	11.7157	11.624375	11.78195	11.6873	11.809725	13.371925	13.374225	13.407075
"RUVBL1"	10.190765	10.19757	10.274425	8.310025	7.909615	8.14839	2.85178	2.862455	3.17977
"RUVBL2"	3.87825	3.78211	3.87825	3.87156	3.43861	3.87825	4.08167	3.96833	4.09577
"RWDD1"	4.39355333333333	4.36436666666667	4.43974	4.20553	4.35508333333333	3.94024666666667	5.1696	5.12317333333333	5.20194
"RWDD2A"	10.0311	10.0681	10.0719	9.68138	9.61014	9.63528	9.7223	9.61879	9.7367
"RWDD2B"	5.389168	5.384572	5.43774	5.414936	5.630262	5.227374	5.57664	5.500956	5.581978
"RWDD3"	5.73808	5.7474	5.65924333333333	5.44838666666667	5.49304666666667	5.48529	5.87589333333333	6.03431	5.88843666666667
"RXFP1"	9.75384	9.70174	9.70445	9.04890333333333	8.74819333333333	8.70231	9.90692666666667	9.886	9.87114
"RXFP3"	7.14280666666667	7.11112666666667	7.14525	6.66203333333333	6.59392666666667	6.91836333333333	7.61228	7.65886666666667	7.51553
"RXRA"	7.097238	7.083038	7.12878	6.4697	6.623538	6.64462	7.540764	7.33242	7.40677
"RXRB"	8.27357666666667	8.28438333333333	8.23249333333333	7.62524	7.71492666666667	7.80168666666667	8.37779	8.28133333333333	8.25631666666667
"RXRG"	3.412395	3.523165	3.53558	3.42204	3.347635	3.556075	3.214385	3.02821	2.996705
"RYBP"	7.506085	7.41529666666667	7.51015833333333	6.93818333333333	7.03127	6.876355	7.69759833333333	7.63224166666667	7.604665
"RYK"	9.406198	9.418074	9.427228	9.090864	8.993536	8.968026	9.583656	9.58796	9.597776
"RYR1"	2.97393	2.84837	3.15873	3.19939	3.0846	3.13945	3.3995	3.53635	3.31853
"RYR2"	6.34725	6.24931	6.332315	6.982175	6.696995	6.913395	5.08311	4.99129	4.994845
"RYR3"	4.31152	4.45568	4.14154	5.06372	5.00111	4.64884	4.42554	4.49845	4.45568
"S100A1"	5.3538	5.07775	5.43746	4.10364	4.78482	4.46023	4.26705	4.41567	4.27439
"S100A10"	6.53252	6.55119	6.54021666666667	6.62642	6.60107666666667	6.53597666666667	5.96111666666667	5.89104	5.92370333333333
"S100A11"	7.309955	7.474915	7.53711	7.14959	7.125825	7.106025	7.41375	6.40847	7.14343
"S100A12"	4.1056175	4.203825	4.14084	4.520805	4.96522	5.1361325	4.27595	4.350505	4.3423625
"S100A13"	6.47478	6.60684	6.61131	6.54527	6.815195	6.66181	7.19037	6.98407	6.986395
"S100A14"	5.04085	4.88676	4.8991	5.84595	5.92211	6.00685	5.04085	5.1102	4.84638
"S100A16"	2.8472575	2.897705	2.733885	3.2263025	3.2283875	3.0592375	3.1721375	3.08959	3.2661725
