ID	Gene Symbol	GENE_ID
239417_PM_x_at	C6orf52	347744
239418_PM_x_at		
239419_PM_at	PTPRA	5786
239420_PM_at		
239421_PM_at	FLJ35776	649446
239422_PM_at	GPC2	221914
239423_PM_at		
239424_PM_at		
239425_PM_at	DCUN1D5	84259
239426_PM_at	SLC2A8	29988
239427_PM_at	SLAMF1	6504
239428_PM_at		
239429_PM_at		
239430_PM_at	IGFL1	374918
239431_PM_at	TICAM2 /// TMED7-TICAM2	100302736 /// 353376
239432_PM_at	FLJ31306	379025
239433_PM_at	LRRC8E	80131
239434_PM_at		
239435_PM_x_at	SHROOM1	134549
239436_PM_at	CHORDC1	26973
239437_PM_at		
239438_PM_at	RAPGEF6	51735
239439_PM_at	AFF4	27125
239440_PM_at		
239441_PM_at	ZNF780A	284323
239442_PM_at	CEP68	23177
239443_PM_at	PCDHB6	56130
239444_PM_at	CXorf56	63932
239445_PM_at		
239446_PM_x_at	DCBLD2	131566
239447_PM_at	TRA2B	6434
239448_PM_at		
239449_PM_at		
239450_PM_at		
239451_PM_at		
239452_PM_at		
239453_PM_at		
239454_PM_at	SCARF2	91179
239455_PM_at		
239456_PM_at		
239457_PM_at	ATP8B3	148229
239458_PM_at	ALS2CR12	130540
239459_PM_s_at		
239460_PM_at		
239461_PM_at	GALNTL2	117248
239462_PM_at	ZNF284	342909
239463_PM_at		
239464_PM_at		
239465_PM_at		
239466_PM_at	LOC344595	344595
239467_PM_at		
239468_PM_at	MKX	283078
239469_PM_at		
239470_PM_at	C15orf56	644809
239471_PM_at	LRRC28	123355
239472_PM_at		
239473_PM_x_at	LOC100288104 /// LOC100293818	100288104 /// 100293818
239474_PM_at		
239475_PM_at	ACPL2	92370
239476_PM_at		
239477_PM_at	EFHB	151651
239478_PM_x_at		
239479_PM_x_at		
239480_PM_at		
239481_PM_at	FAM133A	286499
239482_PM_x_at	ZNF708	7562
239483_PM_at	FLJ37035 /// LOC100287412	100287412 /// 399821
239484_PM_at		
239485_PM_at	CDH4	1002
239486_PM_at		
239487_PM_at	FAM98A	25940
239488_PM_at		
239489_PM_at		
239490_PM_at	C7orf44	55744
239491_PM_at	LASS5	91012
239492_PM_at	SEC14L4	284904
239493_PM_at	RPL7	6129
239494_PM_at		
239495_PM_at		
239496_PM_at		
239497_PM_at		
239498_PM_at		
239499_PM_at	DNAH2	146754
239500_PM_at	EFCAB1	79645
239501_PM_at		
239502_PM_at		
239503_PM_at		
239504_PM_at		
239505_PM_at		
239506_PM_s_at	LOC151300	151300
239507_PM_at	LOC151300	151300
239508_PM_x_at	CCDC108	255101
239509_PM_at	FLJ16779	100192386
239510_PM_at		
239511_PM_s_at	SFRS4	6429
239512_PM_at	SFRS4	6429
239513_PM_at	C22orf45	646023
239514_PM_at		
239515_PM_at		
239516_PM_at		
239517_PM_at		
239518_PM_at		
239519_PM_at		
239520_PM_at		
239521_PM_at		
239522_PM_at	IL12RB1	3594
239523_PM_at	TUSC5	286753
239524_PM_at	TSSK6	83983
239525_PM_at	CTTNBP2NL	55917
239526_PM_x_at	PTPN1	5770
239527_PM_at	RAB3GAP1	22930
239528_PM_at	PROM2	150696
239529_PM_at	C5orf20	140947
239530_PM_at	ADD2	119
239531_PM_at		
239532_PM_at		
239533_PM_at	GPR155	151556
239534_PM_at		
239535_PM_at		
239536_PM_at		
239537_PM_at	ST8SIA2	8128
239538_PM_at	ZRANB3	84083
239539_PM_at		
239540_PM_at		
239541_PM_at		
239542_PM_at	ITPR3	3710
239543_PM_s_at		
239544_PM_at		
239545_PM_at		
239546_PM_at	LOC100131053	100131053
239547_PM_at	HS3ST6	64711
239548_PM_at	NEGR1	257194
239549_PM_at		
239550_PM_at	RORA	6095
239551_PM_at		
239552_PM_at	VWDE	221806
239553_PM_at	FLJ35379	729420
239554_PM_at		
239555_PM_at		
239556_PM_at	LOC645513	645513
239557_PM_at		
239558_PM_at		
239559_PM_at		
239560_PM_at		
239561_PM_at		
239562_PM_at	MTHFD2L	441024
239563_PM_at		
239564_PM_at	LOC100128198	100128198
239565_PM_at	LOC100128292	100128292
239566_PM_at		
239567_PM_at		
239568_PM_at	PLEKHH2	130271
239569_PM_at	FLJ31485	440119
239570_PM_at		
239571_PM_at		
239572_PM_at	GJA3	2700
239573_PM_at		
239574_PM_at		
239575_PM_at	OPALIN	93377
239576_PM_at	MTUS1	57509
239577_PM_at		
239578_PM_at		
239579_PM_at	EPHX4	253152
239580_PM_at	GUCY1A3	2982
239581_PM_at		
239582_PM_at	PML	5371
239583_PM_x_at	PSG5	5673
239584_PM_at		
239585_PM_at	KAT2B	8850
239586_PM_at	FAM83A	84985
239587_PM_at		
239588_PM_s_at		
239589_PM_at		
239590_PM_x_at	FAM95B1 /// LOC644587 /// LOC90499	100133036 /// 644587 /// 90499
239591_PM_at		
239592_PM_at		
239593_PM_at	TMEM213	155006
239594_PM_at	LOC145837	145837
239595_PM_at	GPX2	2877
239596_PM_at	SLC30A7	148867
239597_PM_at		
239598_PM_s_at	LPCAT2	54947
239599_PM_at		
239600_PM_at		
239601_PM_at		
239602_PM_at		
239603_PM_x_at		
239604_PM_at		
239605_PM_x_at		
239606_PM_at		
239607_PM_at	GPR156	165829
239608_PM_at	LPCAT4	254531
239609_PM_s_at	LPCAT4	254531
239610_PM_at		
239611_PM_at		
239612_PM_at	LOC100240734	100240734
239613_PM_at		
239614_PM_x_at		
239615_PM_at		
239616_PM_at	REXO2	25996
239617_PM_at	GHRLOS	100126793
239618_PM_at	SEC16B	89866
239619_PM_at		
239620_PM_at	TTC23L	153657
239621_PM_at		
239622_PM_at	TRAP1	10131
239623_PM_at	FLJ44606	401207
239624_PM_at		
239625_PM_at		
239626_PM_x_at	TM9SF3	56889
239627_PM_at	TMED9	54732
239628_PM_at		
239629_PM_at	CFLAR	8837
239630_PM_at		
239631_PM_at		
239632_PM_at		
239633_PM_at		
239634_PM_at		
239635_PM_at	RBM14	10432
239636_PM_at	MCF2L	23263
239637_PM_at		
239638_PM_at		
239639_PM_at		
239640_PM_at	LOC401320	401320
239641_PM_at		
239642_PM_at	LOC100132301	100132301
239643_PM_at		
239644_PM_at		
239645_PM_at		
239646_PM_at		
239647_PM_at	CHST13	166012
239648_PM_at	DCUN1D3	123879
239649_PM_at		
239650_PM_at	NCKAP5	344148
239651_PM_at	ANAPC5	51433
239652_PM_at		
239653_PM_at		
239654_PM_at	CHD9	80205
239655_PM_at		
239656_PM_at	LOC723809	723809
239657_PM_x_at	FOXO6	100132074
239658_PM_at		
239659_PM_at		
239660_PM_at	RALGAPA2	57186
239661_PM_at		
239662_PM_x_at		
239663_PM_x_at	LARP1	23367
239664_PM_at		
239665_PM_at	LOC441179	441179
239666_PM_at	PYGO2	90780
239667_PM_at	SLC3A1	6519
239668_PM_at		
239669_PM_at		
239670_PM_at		
239671_PM_at		
239672_PM_at		
239673_PM_at		
239674_PM_at		
239675_PM_at	LOC283143	283143
239676_PM_x_at	LOC642031	642031
239677_PM_at		
239678_PM_at		
239679_PM_at		
239680_PM_at	WDR76	79968
239681_PM_at	C17orf56	146705
239682_PM_at		
239683_PM_at	CLYBL	171425
239684_PM_at		
239685_PM_at	LOC283143	283143
239686_PM_at		
239687_PM_at	BTBD12	84464
239688_PM_at	SMC1A	8243
239689_PM_at		
239690_PM_at		
239691_PM_at	C12orf77	196415
239692_PM_at		
239693_PM_at	SNX24	28966
239694_PM_at	TRIM7	81786
239695_PM_at	JAK1	3716
239696_PM_at		
239697_PM_x_at	C3orf67	200844
239698_PM_at		
239699_PM_s_at	PMS2L1 /// PMS2L5	5379 /// 5383
239700_PM_at	ZNF710	374655
239701_PM_at		
239702_PM_x_at	LOC100287241	100287241
239703_PM_at		
239704_PM_at	RNF144B	255488
239705_PM_at	IGHV3OR16-14	100287372
239706_PM_x_at		
239707_PM_at	SLC5A10	125206
239708_PM_at		
239709_PM_at		
239710_PM_at	FIGN	55137
239711_PM_at	ADAL	161823
239712_PM_at	C9orf93	203238
239713_PM_at	CASC2	255082
239714_PM_at		
239715_PM_at		
239716_PM_at		
239717_PM_at		
239718_PM_at		
239719_PM_at	CD109	135228
239720_PM_at	ZGLP1	100125288
239721_PM_at		
239722_PM_at	C5orf49	134121
239723_PM_at		
239724_PM_at		
239725_PM_at	PGAP1	80055
239726_PM_at		
239727_PM_at	DIO3OS	64150
239728_PM_at		
239729_PM_at		
239730_PM_at	DGCR14	8220
239731_PM_at		
239732_PM_x_at	FAM47C	442444
239733_PM_at	DYDC2	84332
239734_PM_at		
239735_PM_at		
239736_PM_at		
239737_PM_at		
239738_PM_at	DACH2	117154
239739_PM_at	SNX24	28966
239740_PM_at	ETV6	2120
239741_PM_at	LOC283658 /// PYGO1	26108 /// 283658
239742_PM_at		
239743_PM_at	SP8	221833
239744_PM_at		
239745_PM_at		
239746_PM_at	MESDC2	23184
239747_PM_s_at		
239748_PM_x_at	OCIAD1	54940
239749_PM_at	FAF1	11124
239750_PM_x_at	VAPA	9218
239751_PM_at		
239752_PM_at		
239753_PM_at	LOC441383 /// ZNF252	286101 /// 441383
239754_PM_at	NCRNA00188	125144
239755_PM_at		
239756_PM_at		
239757_PM_at	ZFAND6	54469
239758_PM_at		
239759_PM_at		
239760_PM_at		
239761_PM_at	GCNT1	2650
239762_PM_at	LOC286437	286437
239763_PM_at	PRDM11	56981
239764_PM_at		
239765_PM_at		
239766_PM_at		
239767_PM_at		
239768_PM_x_at		
239769_PM_at	CDH11	1009
239770_PM_at	ESYT3	83850
239771_PM_at	CAND1	55832
239772_PM_x_at	DHX30	22907
239773_PM_at	GTPBP10	85865
239774_PM_at		
239775_PM_at	LOC100131512	100131512
239776_PM_at	TMEM232	642987
239777_PM_at	C14orf182	283551
239778_PM_x_at		
239779_PM_at		
239780_PM_at		
239781_PM_at		
239782_PM_at	RBP1	5947
239783_PM_at		
239784_PM_at		
239785_PM_at	DZIP1L	199221
239786_PM_at		
239787_PM_at	KCTD4	386618
239788_PM_at		
239789_PM_at	C11orf49	79096
239790_PM_s_at		
239791_PM_at	LOC404266	404266
239792_PM_at		
239793_PM_at		
239794_PM_at		
239795_PM_at		
239796_PM_x_at	TIRAP	114609
239797_PM_at		
239798_PM_at		
239799_PM_at	C9orf130	100128782
239800_PM_at	UMPS	7372
239801_PM_at	RNF40	9810
239802_PM_at	SAP30L	79685
239803_PM_at		
239804_PM_at		
239805_PM_at	SLC13A2	9058
239806_PM_at		
239807_PM_at		
239808_PM_at		
239809_PM_at		
239810_PM_at	VASH1	22846
239811_PM_at		
239812_PM_s_at	IQCH	64799
239813_PM_at	IQCH	64799
239814_PM_at		
239815_PM_at		
239816_PM_at	POLD3	10714
239817_PM_at		
239818_PM_x_at	TRIB1	10221
239819_PM_at		
239820_PM_at	RNF7	9616
239821_PM_at	FLJ30064	644975
239822_PM_at		
239823_PM_at		
239824_PM_s_at	TMEM107	84314
239825_PM_at		
239826_PM_at		
239827_PM_at	C13orf15	28984
239828_PM_at	AKD1	221264
239829_PM_at		
239830_PM_at		
239831_PM_at	TMEM106C	79022
239832_PM_at		
239833_PM_at		
239834_PM_at		
239835_PM_at	KBTBD8	84541
239836_PM_at	ECHDC2	55268
239837_PM_at	ADAM11	4185
239838_PM_at	LOC100288722	100288722
239839_PM_at	ZNF555	148254
239840_PM_at		
239841_PM_at		
239842_PM_x_at		
239843_PM_at	RIT1	6016
239844_PM_x_at	C1orf228	339541
239845_PM_at		
239846_PM_at	MTHFD1	4522
239847_PM_at		
239848_PM_at		
239849_PM_at		
239850_PM_at		
239851_PM_at		
239852_PM_at	MMAA	166785
239853_PM_at	KLC3	147700
239854_PM_at	C22orf41	644186
239855_PM_at	PPM1L	151742
239856_PM_at		
239857_PM_at		
239858_PM_at		
239859_PM_x_at		
239860_PM_at	LOC100130232	100130232
239861_PM_at		
239862_PM_at		
239863_PM_at		
239864_PM_at	LOC100130175	100130175
239865_PM_at		
239866_PM_at		
239867_PM_at		
239868_PM_at		
239869_PM_at	LOC100293830	100293830
239870_PM_at	SPATS1	221409
239871_PM_at	CLTC	1213
239872_PM_at		
239873_PM_at		
239874_PM_at	PDE8A	5151
239875_PM_at	NAB1	4664
239876_PM_at		
239877_PM_at	LOC157740	157740
239878_PM_at	IPMK	253430
239879_PM_at	LOC284998	284998
239880_PM_at		
239881_PM_at		
239882_PM_at		
239883_PM_s_at	ANO4	121601
239884_PM_at		
239885_PM_at		
239886_PM_at		
239887_PM_at		
239888_PM_at		
239889_PM_at	SERP2	387923
239890_PM_s_at	SERP2	387923
239891_PM_x_at	RAB12	201475
239892_PM_at		
239893_PM_at		
239894_PM_at	LOC100128511	100128511
239895_PM_at	AQR	9716
239896_PM_at	LOC100289098	100289098
239897_PM_at	BCLAF1	9774
239898_PM_x_at	TBC1D26 /// ZNF286A	353149 /// 57335
239899_PM_at	RNF145	153830
239900_PM_x_at		
239901_PM_at		
239902_PM_at		
239903_PM_at		
239904_PM_at		
239905_PM_at	YTHDC1	91746
239906_PM_at		
239907_PM_at		
239908_PM_at		
239909_PM_at	ADAMTSL1	92949
239910_PM_at	PSG6	5675
239911_PM_at	ONECUT2	9480
239912_PM_at		
239913_PM_at	SLC10A4	201780
239914_PM_at		
239915_PM_at	LOC100133311 /// LOC285944	100133311 /// 285944
239916_PM_at	WDR16	146845
239917_PM_at	VPS8	23355
239918_PM_at		
239919_PM_at	LOC255480	255480
239920_PM_at	UBTF	7343
239921_PM_at	COL28A1	340267
239922_PM_at	CCDC142	84865
239923_PM_at		
239924_PM_at		
239925_PM_at		
239926_PM_at		
239927_PM_at		
239928_PM_at	TCTN2	79867
239929_PM_at	PM20D1	148811
239930_PM_at	GALNT2	2590
239931_PM_at		
239932_PM_at		
239933_PM_x_at	C14orf45	80127
239934_PM_x_at		
239935_PM_at	MDGA2	161357
239936_PM_at	DLEU2	8847
239937_PM_at	ZNF207	7756
239938_PM_x_at		
239939_PM_at		
239940_PM_at		
239941_PM_at		
239942_PM_at		
239943_PM_x_at		
239944_PM_at		
239945_PM_at		
239946_PM_at		
239947_PM_at		
239948_PM_at	NUP153	9972
239949_PM_at	THNSL2	55258
239950_PM_at	HOXA11AS	221883
239951_PM_at		
239952_PM_at	ZEB1	6935
239953_PM_at		
239954_PM_at	ZNF160	90338
239955_PM_at		
239956_PM_at		
239957_PM_at		
239958_PM_at	LOC253039	253039
239959_PM_x_at		
239960_PM_x_at	LYRM7	90624
239961_PM_at		
239962_PM_at		
239963_PM_at		
239964_PM_at	TCL6	27004
239965_PM_at	LOC151878	151878
239966_PM_at		
239967_PM_at		
239968_PM_at	C21orf84	114038
239969_PM_at		
239970_PM_at		
239971_PM_at		
239972_PM_at		
239973_PM_at		
239974_PM_at	LOC728095	728095
239975_PM_at	HLA-DPB2	3116
239976_PM_at	ACAD9	28976
239977_PM_at	C12orf42	374470
239978_PM_at		
239979_PM_at		
239980_PM_at	C22orf28	51493
239981_PM_x_at		
239982_PM_at		
239983_PM_at	SLC30A8	169026
239984_PM_at		
239985_PM_at		
239986_PM_at		
239987_PM_at		
239988_PM_at		
239989_PM_at	CNTLN	54875
239990_PM_at		
239991_PM_at		
239992_PM_at		
239993_PM_at	LOC390705	390705
239994_PM_at		
239995_PM_at		
239996_PM_x_at	ATP2A2	488
239997_PM_at		
239998_PM_at	C10orf53	282966
239999_PM_at		
240000_PM_at		
240001_PM_at		
240002_PM_at	FAM93B /// LOC389634 /// LOC441268 /// OR7E140P	344729 /// 389634 /// 441268 /// 619342
240003_PM_at		
240004_PM_at		
240005_PM_at		
240006_PM_at		
240007_PM_at		
240008_PM_at		
240009_PM_at	C21orf89	114042
240010_PM_at		
240011_PM_at	TTBK2	146057
240012_PM_at		
240013_PM_at		
240014_PM_at	POLR2J4	84820
240015_PM_at		
240016_PM_at		
240017_PM_at	LOC400960	400960
240018_PM_at		
240019_PM_at		
240020_PM_at		
240021_PM_at		
240022_PM_at	ZC3H4	23211
240023_PM_at		
240024_PM_at	SEC14L2	23541
240025_PM_x_at		
240026_PM_x_at		
240027_PM_at	LIN7A	8825
240028_PM_at	FSIP2	401024
240029_PM_at	C11orf94	143678
240030_PM_at	COMMD6	170622
240031_PM_at	MSRA	4482
240032_PM_at		
240033_PM_at	PLG	5340
240034_PM_at		
240035_PM_at		
240036_PM_at	SEC14L1	6397
240037_PM_at	ITPRIPL1	150771
240038_PM_at		
240039_PM_at		
240040_PM_at	PSTK	118672
240041_PM_at	PTCHD1	139411
240042_PM_at	FIBCD1	84929
240043_PM_at	CXorf64	100130613
240044_PM_x_at	TNRC6B	23112
240045_PM_at		
240046_PM_at		
240047_PM_at		
240048_PM_at	STRC	161497
240049_PM_at		
240050_PM_s_at		
240051_PM_at	TPD52L3	89882
240052_PM_at	ITPR1	3708
240053_PM_x_at	PEX5L	51555
240054_PM_at		
240055_PM_at		
240056_PM_at	NSMAF	8439
240057_PM_at		
240058_PM_at		
240059_PM_at		
240060_PM_at		
240061_PM_at	PION	54103
240062_PM_at	FAM3C	10447
240063_PM_at	LOC441046	441046
240064_PM_at		
240065_PM_at	FAM81B	153643
240066_PM_at		
240067_PM_at		
240068_PM_at	C21orf130	284835
240069_PM_at		
240070_PM_at	TIGIT	201633
240071_PM_at		
240072_PM_at	ASXL2	55252
240073_PM_at		
240074_PM_at		
240075_PM_at		
240076_PM_at		
240077_PM_at		
240078_PM_at	SFRS8	6433
240079_PM_at	ZNF81	347344
240080_PM_at		
240081_PM_at		
240082_PM_s_at	C17orf74	201243
240083_PM_at		
240084_PM_at		
240085_PM_at		
240086_PM_at	VPS36	51028
240087_PM_at		
240088_PM_at	PDE5A	8654
240089_PM_at		
240090_PM_at		
240091_PM_at	PSMA8	143471
240092_PM_at		
240093_PM_x_at		
240094_PM_at		
240095_PM_at		
240096_PM_at		
240097_PM_at		
240098_PM_at	RIF1	55183
240099_PM_at		
240100_PM_at		
240101_PM_at		
240102_PM_at		
240103_PM_at		
240104_PM_at		
240105_PM_at		
240106_PM_at	GNPTAB	79158
240107_PM_at		
240108_PM_at		
240109_PM_at		
240110_PM_at	HMGCS2	3158
240111_PM_at	RHOBTB3	22836
240112_PM_at		
240113_PM_at		
240114_PM_s_at	TMEM174	134288
240115_PM_at	LOC100286925	100286925
240116_PM_at		
240117_PM_at	FBN3	84467
240118_PM_at		
240119_PM_at	TEPP	374739
240120_PM_at		
240121_PM_x_at		
240122_PM_at	DIRAS2	54769
240123_PM_at		
240124_PM_at		
240125_PM_at		
240126_PM_x_at		
240127_PM_at		
240128_PM_at		
240129_PM_at		
240130_PM_at		
240131_PM_at		
240132_PM_at		
240133_PM_x_at		
240134_PM_at		
240135_PM_x_at		
240136_PM_at		
240137_PM_at		
240138_PM_at		
240139_PM_at		
240140_PM_s_at	LRIG1	26018
240141_PM_at		
240142_PM_at		
240143_PM_at		
240144_PM_at	DNASE1	1773
240145_PM_at		
240146_PM_at		
240147_PM_at	C7orf50	84310
240148_PM_at	MSH6	2956
240149_PM_at		
240150_PM_at		
240151_PM_at	LOC404266	404266
240152_PM_at		
240153_PM_at		
240154_PM_at		
240155_PM_x_at	ZNF493 /// ZNF738	148203 /// 284443
240156_PM_at		
240157_PM_at		
240158_PM_at		
240159_PM_at	SLC15A2	6565
240160_PM_x_at		
240161_PM_s_at	CDC20B	166979
240162_PM_at		
240163_PM_at	RORA	6095
240164_PM_at		
240165_PM_at		
240166_PM_x_at	RG9MTD3	158234
240167_PM_at	LOC152742	152742
240168_PM_at	XPO7	23039
240169_PM_at		
240170_PM_at		
240171_PM_at		
240172_PM_at	ERGIC2	51290
240173_PM_at		
240174_PM_at		
240175_PM_at		
240176_PM_at		
240177_PM_at		
240178_PM_at		
240179_PM_at		
240180_PM_at		
240181_PM_at	ZSCAN12	9753
240182_PM_at		
240183_PM_at	TMEM213	155006
240184_PM_at		
240185_PM_at	LOC100147773	100147773
240186_PM_at		
240187_PM_at	PPP1R3C	5507
240188_PM_at		
240189_PM_at	ACOXL	55289
240190_PM_at		
240191_PM_at	ZNF543	125919
240192_PM_at	FLJ45983	399717
240193_PM_at		
240194_PM_at	LOC441204	441204
240195_PM_at		
240196_PM_at		
240197_PM_at	SYN2	6854
240198_PM_at		
240199_PM_x_at	ZNF345	25850
240200_PM_at	SULT1C2	6819
240201_PM_at		
240202_PM_x_at	PFKP	5214
240203_PM_at		
240204_PM_at	SNRPN	6638
240205_PM_x_at		
240206_PM_at	TARS	6897
240207_PM_at		
240208_PM_at		
240209_PM_at	C16orf78	123970
240210_PM_at	ATAD3C	219293
240211_PM_at	LOC100130468	100130468
240212_PM_at		
240213_PM_at		
240214_PM_at	RWDD1	51389
240215_PM_at		
240216_PM_at		
240217_PM_s_at		
240218_PM_at	DSCAM	1826
240219_PM_at		
240220_PM_at		
240221_PM_at	CSNK1A1	1452
240222_PM_at		
240223_PM_at	SLC2A9	56606
240224_PM_at		
240225_PM_at		
240226_PM_at		
240227_PM_at	MIER1	57708
240228_PM_at	CSMD3	114788
240229_PM_at		
240230_PM_s_at	LOC642826	642826
240231_PM_at		
240232_PM_at		
240233_PM_at		
240234_PM_at		
240235_PM_at	C10orf62	414157
240236_PM_at	STXBP5L	9515
240237_PM_at		
240238_PM_at		
240239_PM_at	ZNF566	84924
240240_PM_at		
240241_PM_at		
240242_PM_at		
240243_PM_at		
240244_PM_at		
240245_PM_at		
240246_PM_at	LOC642236	642236
240247_PM_at		
240248_PM_at		
240249_PM_at		
240250_PM_at		
240251_PM_at	IFT80	57560
240252_PM_at		
240253_PM_at		
240254_PM_at		
240255_PM_at		
240256_PM_at		
240257_PM_at	SYNJ2	8871
240258_PM_at	ENO1	2023
240259_PM_at	FLRT2	23768
240260_PM_at		
240261_PM_at	TOM1L1	10040
240262_PM_at		
240263_PM_at		
240264_PM_at		
240265_PM_at	TRAF3IP3	80342
240266_PM_at		
240267_PM_at		
240268_PM_at	LOC440117	440117
240269_PM_at		
240270_PM_x_at	LOC283728	283728
240271_PM_at		
240272_PM_at		
240273_PM_at		
240274_PM_at		
240275_PM_at	ARMC3	219681
240276_PM_at		
240277_PM_at		
240278_PM_at	RASSF1	11186
240279_PM_at		
240280_PM_at	UFSP1	402682
240281_PM_at		
240282_PM_at	WDR1	9948
240283_PM_at		
240284_PM_x_at	EMG1	10436
240285_PM_at	AQP2	359
240286_PM_at		
240287_PM_at	IRG1	730249
240288_PM_at	KCNRG	283518
240289_PM_at	LOC100131683	100131683
240290_PM_at		
240291_PM_at		
240292_PM_x_at	ANKS1B	56899
240293_PM_at	CCDC153	283152
240294_PM_at	HIPK2	28996
240295_PM_at		
240296_PM_at		
240297_PM_at		
240298_PM_at	LOC147791	147791
240299_PM_at	ADAD1	132612
240300_PM_at	TK2	7084
240301_PM_at	DPPA2	151871
240302_PM_at		
240303_PM_at	TMC5	79838
240304_PM_s_at	TMC5	79838
240305_PM_at		
240306_PM_at		
240307_PM_at		
240308_PM_at		
240309_PM_at		
240310_PM_at	TOR1AIP1	26092
240311_PM_at	NANOS3	342977
240312_PM_at	LOC389895	389895
240313_PM_at	DMRTB1	63948
240314_PM_at		
240315_PM_at		
240316_PM_at	C9orf57	138240
240317_PM_at	PCDHB4	56131
240318_PM_at	AFMID	125061
240319_PM_at		
240320_PM_at	LOC100131781	100131781
240321_PM_at		
240322_PM_at		
240323_PM_at		
240324_PM_at		
240325_PM_x_at		
240326_PM_at		
240327_PM_at		
240328_PM_at		
240329_PM_at	PTP4A1	7803
240330_PM_at		
240331_PM_at		
240332_PM_at		
240333_PM_at		
240334_PM_at		
240335_PM_at	SLC35F5	80255
240336_PM_at	HBM	3042
240337_PM_at	RHOA	387
240338_PM_at		
240339_PM_at		
240340_PM_at	SPATA3	130560
240341_PM_at		
240342_PM_at	TRIM61	391712
240343_PM_at		
240344_PM_x_at	LYRM7	90624
240345_PM_x_at		
240346_PM_at		
240347_PM_at		
240348_PM_at		
240349_PM_at	PRKAA2	5563
240350_PM_at		
240351_PM_at		
240352_PM_at		
240353_PM_s_at	C12orf54	121273
240354_PM_at	C12orf54	121273
240355_PM_at		
240356_PM_s_at		
240357_PM_at		
240358_PM_at		
240359_PM_at	C20orf71	128861
240360_PM_at	BRD4	23476
240361_PM_at		
240362_PM_at	BRP44L	51660
240363_PM_at	ANK1	286
240364_PM_at		
240365_PM_at	LOC647946	647946
240366_PM_at		
240367_PM_at		
240368_PM_at		
240369_PM_at		
240370_PM_at		
240371_PM_at	LOC647107	647107
240372_PM_at		
240373_PM_at	C19orf29	58509
240374_PM_at		
240375_PM_at	PIGV	55650
240376_PM_s_at	LOC100288299 /// NPIP /// PKD1 /// PKD1P1	100288299 /// 339044 /// 5310 /// 9284
240377_PM_at	LOC100288299 /// NPIP /// PKD1 /// PKD1P1	100288299 /// 339044 /// 5310 /// 9284
240378_PM_at		
240379_PM_at	PKP4	8502
240380_PM_at		
240381_PM_at	ZBED5	58486
240382_PM_at		
240383_PM_at	UBE2D3	7323
240384_PM_at		
240385_PM_at		
240386_PM_at	TRPM1	4308
240387_PM_at	LOC100288752	100288752
240388_PM_at	KRT27	342574
240389_PM_at	TRPM6	140803
240390_PM_at	GALNT5	11227
240391_PM_at	NDUFB2	4708
240392_PM_at		
240393_PM_at		
240394_PM_at		
240395_PM_at	LOC100128727	100128727
240396_PM_at	IL20RA	53832
240397_PM_x_at		
240398_PM_at		
240399_PM_at		
240400_PM_at		
240401_PM_at		
240402_PM_at	KIRREL3	84623
240403_PM_at		
240404_PM_at		
240405_PM_at		
240406_PM_at		
240407_PM_at	LOC100126784	100126784
240408_PM_at	LOC100134937	100134937
240409_PM_at	SUGT1L1	283507
240410_PM_at		
240411_PM_at	HEATR7B2	133558
240412_PM_s_at	HEATR7B2	133558
240413_PM_at	PYHIN1	149628
240414_PM_at		
240415_PM_at		
240416_PM_at		
240417_PM_at		
240418_PM_at		
240419_PM_at	SLC6A15	55117
240420_PM_at	AADACL2	344752
240421_PM_x_at		
240422_PM_at		
240423_PM_at	LOC441204	441204
240424_PM_s_at	LOC441204	441204
240425_PM_x_at	ROBO2	6092
240426_PM_at	FAM47B	170062
240427_PM_at		
240428_PM_at	LOC285000	285000
240429_PM_at	ZNF546	339327
240430_PM_at	KCMF1	56888
240431_PM_at		
240432_PM_x_at	KLF7	8609
